bit16,bit24,bit16_hex,bit24_hex
0011110001011100,100000000000011000111101,3C5C,80063D
0011110001011100,100000000000011000111111,3C5C,80063F
0011110001011100,100000000000011001000010,3C5C,800642
0011110001011100,100000000000011001000100,3C5C,800644
0011110001011100,100000000000011001000111,3C5C,800647
0011110001011100,100000000000011001001001,3C5C,800649
0011110001011100,100000000000011001001100,3C5C,80064C
0011110001011100,100000000000011001001110,3C5C,80064E
0011110001011100,100000000000011001010001,3C5C,800651
0011110001011100,100000000000011001010011,3C5C,800653
0011110001011100,100000000000011001010110,3C5C,800656
0011110001011100,100000000000011001011000,3C5C,800658
0011110001011100,100000000000011001011011,3C5C,80065B
0011110001011100,100000000000011001011101,3C5C,80065D
0011110001011100,100000000000011001100000,3C5C,800660
0011110001011100,100000000000011001100010,3C5C,800662
0011110001011100,100000000000011001100101,3C5C,800665
0011110001011100,100000000000011001100111,3C5C,800667
0011110001011100,100000000000011001101010,3C5C,80066A
0011110001011100,100000000000011001101100,3C5C,80066C
0011110001011100,100000000000011001101111,3C5C,80066F
0011110001011100,100000000000011001110001,3C5C,800671
0011110001011100,100000000000011001110100,3C5C,800674
0011110001011100,100000000000011001110110,3C5C,800676
0011110001011100,100000000000011001111001,3C5C,800679
0011110001011100,100000000000011001111011,3C5C,80067B
0011110001011100,100000000000011001111110,3C5C,80067E
0011110001011100,100000000000011010000000,3C5C,800680
0011110001011100,100000000000011010000011,3C5C,800683
0011110001011100,100000000000011010000101,3C5C,800685
0011110001011100,100000000000011010001000,3C5C,800688
0011110001011100,100000000000011010001010,3C5C,80068A
0011110001011100,100000000000011010001101,3C5C,80068D
0011110001011100,100000000000011010001111,3C5C,80068F
0011110001011100,100000000000011010010010,3C5C,800692
0011110001011100,100000000000011010010100,3C5C,800694
0011110001011100,100000000000011010010111,3C5C,800697
0011110001011100,100000000000011010011001,3C5C,800699
0011110001011100,100000000000011010011100,3C5C,80069C
0011110001011100,100000000000011010011110,3C5C,80069E
0011110001011100,100000000000011010100001,3C5C,8006A1
0011110001011100,100000000000011010100011,3C5C,8006A3
0011110001011100,100000000000011010100110,3C5C,8006A6
0011110001011100,100000000000011010101000,3C5C,8006A8
0011110001011100,100000000000011010101011,3C5C,8006AB
0011110001011100,100000000000011010101101,3C5C,8006AD
0011110001011100,100000000000011010110000,3C5C,8006B0
0011110001011100,100000000000011010110010,3C5C,8006B2
0011110001011100,100000000000011010110101,3C5C,8006B5
0011110001011100,100000000000011010110111,3C5C,8006B7
0011110001011100,100000000000011010111010,3C5C,8006BA
0011110001011100,100000000000011010111100,3C5C,8006BC
0011110001011100,100000000000011010111111,3C5C,8006BF
0011110001011100,100000000000011011000001,3C5C,8006C1
0011110001011100,100000000000011011000100,3C5C,8006C4
0011110001011100,100000000000011011000110,3C5C,8006C6
0011110001011100,100000000000011011001001,3C5C,8006C9
0011110001011100,100000000000011011001011,3C5C,8006CB
0011110001011100,100000000000011011001110,3C5C,8006CE
0011110001011100,100000000000011011010000,3C5C,8006D0
0011110001011100,100000000000011011010011,3C5C,8006D3
0011110001011100,100000000000011011010101,3C5C,8006D5
0011110001011100,100000000000011011011000,3C5C,8006D8
0011110001011100,100000000000011011011010,3C5C,8006DA
0011110001011100,100000000000011011011101,3C5C,8006DD
0011110001011100,100000000000011011011111,3C5C,8006DF
0011110001011100,100000000000011011100010,3C5C,8006E2
0011110001011100,100000000000011011100100,3C5C,8006E4
0011110001011100,100000000000011011100111,3C5C,8006E7
0011110001011100,100000000000011011101001,3C5C,8006E9
0011110001011100,100000000000011011101100,3C5C,8006EC
0011110001011100,100000000000011011101110,3C5C,8006EE
0011110001011100,100000000000011011110001,3C5C,8006F1
0011110001011100,100000000000011011110011,3C5C,8006F3
0011110001011100,100000000000011011110110,3C5C,8006F6
0011110001011100,100000000000011011111000,3C5C,8006F8
0011110001011100,100000000000011011111011,3C5C,8006FB
0011110001011100,100000000000011011111101,3C5C,8006FD
0011110001011100,100000000000011100000000,3C5C,800700
0011110001011100,100000000000011100000010,3C5C,800702
0011110001011100,100000000000011100000101,3C5C,800705
0011110001011100,100000000000011100000111,3C5C,800707
0011110001011100,100000000000011100001010,3C5C,80070A
0011110001011100,100000000000011100001100,3C5C,80070C
0011110001011100,100000000000011100001111,3C5C,80070F
0011110001011100,100000000000011100010001,3C5C,800711
0011110001011100,100000000000011100010100,3C5C,800714
0011110001011100,100000000000011100010110,3C5C,800716
0011110001011100,100000000000011100011001,3C5C,800719
0011110001011100,100000000000011100011011,3C5C,80071B
0011110001011100,100000000000011100011110,3C5C,80071E
0011110001011100,100000000000011100100000,3C5C,800720
0011110001011100,100000000000011100100011,3C5C,800723
0011110001011100,100000000000011100100101,3C5C,800725
0011110001011100,100000000000011100101000,3C5C,800728
0011110001011100,100000000000011100101010,3C5C,80072A
0011110001011100,100000000000011100101101,3C5C,80072D
0011110001011100,100000000000011100101111,3C5C,80072F
0011110001011100,100000000000011100110010,3C5C,800732
0011110001011100,100000000000011100110100,3C5C,800734
0011110001011100,100000000000011100110111,3C5C,800737
0011110001011100,100000000000011100111001,3C5C,800739
0011110001011100,100000000000011100111100,3C5C,80073C
0011110001011100,100000000000011100111110,3C5C,80073E
0011110001011100,100000000000011101000001,3C5C,800741
0011110001011100,100000000000011101000011,3C5C,800743
0011110001011100,100000000000011101000110,3C5C,800746
0011110001011100,100000000000011101001000,3C5C,800748
0011110001011100,100000000000011101001011,3C5C,80074B
0011110001011100,100000000000011101001101,3C5C,80074D
0011110001011100,100000000000011101010000,3C5C,800750
0011110001011100,100000000000011101010010,3C5C,800752
0011110001011100,100000000000011101010101,3C5C,800755
0011110001011100,100000000000011101010111,3C5C,800757
0011110001011100,100000000000011101011010,3C5C,80075A
0011110001011100,100000000000011101011100,3C5C,80075C
0011110001011100,100000000000011101011111,3C5C,80075F
0011110001011100,100000000000011101100001,3C5C,800761
0011110001011100,100000000000011101100100,3C5C,800764
0011110001011100,100000000000011101100110,3C5C,800766
0011110001011100,100000000000011101101001,3C5C,800769
0011110001011100,100000000000011101101011,3C5C,80076B
0011110001011100,100000000000011101101110,3C5C,80076E
0011110001011100,100000000000011101110000,3C5C,800770
0011110001011100,100000000000011101110011,3C5C,800773
0011110001011100,100000000000011101110101,3C5C,800775
0011110001011100,100000000000011101111000,3C5C,800778
0011110001011100,100000000000011101111010,3C5C,80077A
0011110001011100,100000000000011101111101,3C5C,80077D
0011110001011100,100000000000011101111111,3C5C,80077F
0011110001011100,100000000000011110000010,3C5C,800782
0011110001011100,100000000000011110000100,3C5C,800784
0011110001011100,100000000000011110000111,3C5C,800787
0011110001011100,100000000000011110001001,3C5C,800789
0011110001011100,100000000000011110001100,3C5C,80078C
0011110001011100,100000000000011110001110,3C5C,80078E
0011110001011100,100000000000011110010001,3C5C,800791
0011110001011100,100000000000011110010011,3C5C,800793
0011110001011100,100000000000011110010110,3C5C,800796
0011110001011100,100000000000011110011000,3C5C,800798
0011110001011100,100000000000011110011011,3C5C,80079B
0011110001011100,100000000000011110011101,3C5C,80079D
0011110001011100,100000000000011110100000,3C5C,8007A0
0011110001011100,100000000000011110100010,3C5C,8007A2
0011110001011100,100000000000011110100101,3C5C,8007A5
0011110001011100,100000000000011110100111,3C5C,8007A7
0011110001011100,100000000000011110101010,3C5C,8007AA
0011110001011100,100000000000011110101100,3C5C,8007AC
0011110001011100,100000000000011110101111,3C5C,8007AF
0011110001011100,100000000000011110110001,3C5C,8007B1
0011110001011100,100000000000011110110100,3C5C,8007B4
0011110001011100,100000000000011110110110,3C5C,8007B6
0011110001011100,100000000000011110111001,3C5C,8007B9
0011110001011100,100000000000011110111011,3C5C,8007BB
0011110001011100,100000000000011110111110,3C5C,8007BE
0011110001011100,100000000000011111000000,3C5C,8007C0
0011110001011100,100000000000011111000011,3C5C,8007C3
0011110001011100,100000000000011111000101,3C5C,8007C5
0011110001011100,100000000000011111001000,3C5C,8007C8
0011110001011100,100000000000011111001010,3C5C,8007CA
0011110001011100,100000000000011111001101,3C5C,8007CD
0011110001011100,100000000000011111001111,3C5C,8007CF
0011110001011100,100000000000011111010010,3C5C,8007D2
0011110001011100,100000000000011111010100,3C5C,8007D4
0011110001011100,100000000000011111010111,3C5C,8007D7
0011110001011100,100000000000011111011001,3C5C,8007D9
0011110001011100,100000000000011111011100,3C5C,8007DC
0011110001011100,100000000000011111011110,3C5C,8007DE
0011110001011100,100000000000011111100001,3C5C,8007E1
0011110001011100,100000000000011111100011,3C5C,8007E3
0011110001011100,100000000000011111100110,3C5C,8007E6
0011110001011100,100000000000011111101000,3C5C,8007E8
0011110001011100,100000000000011111101011,3C5C,8007EB
0011110001011100,100000000000011111101101,3C5C,8007ED
0011110001011100,100000000000011111110000,3C5C,8007F0
0011110001011100,100000000000011111110010,3C5C,8007F2
0011110001011100,100000000000011111110101,3C5C,8007F5
0011110001011100,100000000000011111110111,3C5C,8007F7
0011110001011100,100000000000011111111010,3C5C,8007FA
0011110001011100,100000000000011111111100,3C5C,8007FC
0011110001011100,100000000000011111111111,3C5C,8007FF
0011110001011100,100000000000100000000001,3C5C,800801
0011110001011100,100000000000100000000100,3C5C,800804
0011110001011100,100000000000100000000110,3C5C,800806
0011110001011100,100000000000100000001001,3C5C,800809
0011110001011100,100000000000100000001011,3C5C,80080B
0011110001011100,100000000000100000001110,3C5C,80080E
0011110001011100,100000000000100000010000,3C5C,800810
0011110001011100,100000000000100000010011,3C5C,800813
0011110001011100,100000000000100000010101,3C5C,800815
0011110001011100,100000000000100000011000,3C5C,800818
0011110001011100,100000000000100000011010,3C5C,80081A
0011110001011100,100000000000100000011101,3C5C,80081D
0011110001011100,100000000000100000011111,3C5C,80081F
0011110001011100,100000000000100000100010,3C5C,800822
0011110001011100,100000000000100000100100,3C5C,800824
0011110001011100,100000000000100000100111,3C5C,800827
0011110001011100,100000000000100000101001,3C5C,800829
0011110001011100,100000000000100000101100,3C5C,80082C
0011110001011100,100000000000100000101110,3C5C,80082E
0011110001011100,100000000000100000110001,3C5C,800831
0011110001011100,100000000000100000110011,3C5C,800833
0011110001011100,100000000000100000110110,3C5C,800836
0011110001011100,100000000000100000111000,3C5C,800838
0011110001011100,100000000000100000111011,3C5C,80083B
0011110001011100,100000000000100000111101,3C5C,80083D
0011110001011100,100000000000100001000000,3C5C,800840
0011110001011100,100000000000100001000010,3C5C,800842
0011110001011100,100000000000100001000101,3C5C,800845
0011110001011100,100000000000100001000111,3C5C,800847
0011110001011100,100000000000100001001010,3C5C,80084A
0011110001011100,100000000000100001001100,3C5C,80084C
0011110001011100,100000000000100001001111,3C5C,80084F
0011110001011100,100000000000100001010001,3C5C,800851
0011110001011100,100000000000100001010100,3C5C,800854
0011110001011100,100000000000100001010110,3C5C,800856
0011110001011100,100000000000100001011001,3C5C,800859
0011110001011100,100000000000100001011011,3C5C,80085B
0011110001011100,100000000000100001011110,3C5C,80085E
0011110001011100,100000000000100001100000,3C5C,800860
0011110001011100,100000000000100001100011,3C5C,800863
0011110001011100,100000000000100001100101,3C5C,800865
0011110001011100,100000000000100001101000,3C5C,800868
0011110001011100,100000000000100001101010,3C5C,80086A
0011110001011100,100000000000100001101101,3C5C,80086D
0011110001011100,100000000000100001101111,3C5C,80086F
0011110001011100,100000000000100001110010,3C5C,800872
0011110001011100,100000000000100001110100,3C5C,800874
0011110001011100,100000000000100001110111,3C5C,800877
0011110001011100,100000000000100001111001,3C5C,800879
0011110001011100,100000000000100001111100,3C5C,80087C
0011110001011100,100000000000100001111110,3C5C,80087E
0011110001011100,100000000000100010000001,3C5C,800881
0011110001011100,100000000000100010000011,3C5C,800883
0011110001011100,100000000000100010000110,3C5C,800886
0011110001011100,100000000000100010001000,3C5C,800888
0011110001011100,100000000000100010001011,3C5C,80088B
0011110001011100,100000000000100010001101,3C5C,80088D
0011110001011100,100000000000100010010000,3C5C,800890
0011110001011100,100000000000100010010010,3C5C,800892
0011110001011100,100000000000100010010101,3C5C,800895
0011110001011100,100000000000100010010111,3C5C,800897
0011110001011100,100000000000100010011010,3C5C,80089A
0011110001011100,100000000000100010011100,3C5C,80089C
0011110001011100,100000000000100010011111,3C5C,80089F
0011110001011100,100000000000100010100001,3C5C,8008A1
0011110001011100,100000000000100010100100,3C5C,8008A4
0011110001011100,100000000000100010100110,3C5C,8008A6
0011110001011100,100000000000100010101001,3C5C,8008A9
0011110001011100,100000000000100010101011,3C5C,8008AB
0011110001011100,100000000000100010101110,3C5C,8008AE
0011110001011100,100000000000100010110000,3C5C,8008B0
0011110001011100,100000000000100010110011,3C5C,8008B3
0011110001011100,100000000000100010110101,3C5C,8008B5
0011110001011100,100000000000100010111000,3C5C,8008B8
0011110001011100,100000000000100010111010,3C5C,8008BA
0011110001011100,100000000000100010111101,3C5C,8008BD
0011110001011100,100000000000100010111111,3C5C,8008BF
0011110001011100,100000000000100011000010,3C5C,8008C2
0011110001011100,100000000000100011000100,3C5C,8008C4
0011110001011100,100000000000100011000111,3C5C,8008C7
0011110001011100,100000000000100011001001,3C5C,8008C9
0011110001011100,100000000000100011001100,3C5C,8008CC
0011110001011100,100000000000100011001110,3C5C,8008CE
0011110001011100,100000000000100011010001,3C5C,8008D1
0011110001011100,100000000000100011010011,3C5C,8008D3
0011110001011100,100000000000100011010110,3C5C,8008D6
0011110001011100,100000000000100011011000,3C5C,8008D8
0011110001011100,100000000000100011011011,3C5C,8008DB
0011110001011100,100000000000100011011101,3C5C,8008DD
0011110001011100,100000000000100011100000,3C5C,8008E0
0011110001011100,100000000000100011100010,3C5C,8008E2
0011110001011100,100000000000100011100101,3C5C,8008E5
0011110001011100,100000000000100011100111,3C5C,8008E7
0011110001011100,100000000000100011101010,3C5C,8008EA
0011110001011100,100000000000100011101100,3C5C,8008EC
0011110001011100,100000000000100011101111,3C5C,8008EF
0011110001011100,100000000000100011110001,3C5C,8008F1
0011110001011100,100000000000100011110100,3C5C,8008F4
